project, sha, language, file_name, is_test,bracket_diff,isExceptionPatch, method_name,total_add,total_del,throw Adds,catch Dels,throw Dels,try Adds,try Dels,exception Dels,raise Adds,catch Adds,finally Dels,finally Adds,exception Adds,raise Dels
'testproject','a2695e33a3471644b359643ea2005594fd8400be','java','app/src/main/java/com/github/mobile/core/repo/RepositoryEventMatcher.java','False','0','True','getRepository','2','23',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a2695e33a3471644b359643ea2005594fd8400be','java','app/src/main/java/com/github/mobile/ui/NewsFragment.java','False','0','True','onListItemClick','5','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a2695e33a3471644b359643ea2005594fd8400be','java','app/src/main/java/com/github/mobile/ui/NewsFragment.java','False','0','True','openPush','17','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a2695e33a3471644b359643ea2005594fd8400be','java','app/src/main/java/com/github/mobile/ui/StyledText.java','False','0','True','background','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','18b4ef1eb483a15a09f89e6fba4a5774920f11c5','java','app/src/main/java/com/github/mobile/core/repo/RepositoryUriMatcher.java','False','0','True','getRepository','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','3810fd30f498c2124cd07895bd6ccb5b42418494','java','app/src/main/java/com/github/mobile/core/repo/RepositoryUriMatcher.java','False','0','True','getRepository','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a81653d8cdf96f790b813f9ad69df116c603f062','java','app/src/main/java/com/github/mobile/core/repo/RepositoryUriMatcher.java','False','0','True','getRepository','15','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a81653d8cdf96f790b813f9ad69df116c603f062','java','integration-tests/src/main/java/com/github/mobile/tests/tests/repo/RepositoryUriMatcherTest.java','True','0','True','testInvalidOwner','3','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a6ed55aa9e44c122d095f86baf175050c6325c41','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryViewActivity.java','False','0','True','onCreate','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','77136fb9d950c6704f250a28ce9c24002c74a28b','java','app/src/main/java/com/github/mobile/ui/issue/IssuesViewActivity.java','False','0','True','onPageSelected','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','e38821456b0ba7620a5ea5a06f434c418f8ab9fa','java','app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java','False','0','True','formatPullRequest','9','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','3e2eaf402df39a78e1a96ebbcb5834d1d1cbab81','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','loadOrRequest','1','0',0,0,0,1,0,0,0,0,0,0,0,0
'testproject','3e2eaf402df39a78e1a96ebbcb5834d1d1cbab81','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','requestAndStore','0','4',0,0,0,0,3,0,0,0,0,0,0,0
'testproject','c546afc59e056d848d96d6fbd367de3698de356a','java','app/src/main/java/com/github/mobile/ui/repo/SearchRepositoryListFragment.java','False','0','True','onListItemClick','7','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','d4e6b89b137539318e893c6fb4fe772fd7b5fe91','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','getWritable','11','0',0,0,0,2,0,0,0,7,0,0,0,0
'testproject','d4e6b89b137539318e893c6fb4fe772fd7b5fe91','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','getReadable','11','0',0,0,0,2,0,0,0,7,0,0,0,0
'testproject','d4e6b89b137539318e893c6fb4fe772fd7b5fe91','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','loadOrRequest','1','0',0,0,0,1,0,0,0,0,0,0,0,0
'testproject','8d80bd1a63dc3b79bf2ea5b38cf7c230fd24fad5','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryListFragment.java','False','0','True','onListItemClick','0','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','de033c1bda32595d8d5e0cd60bb87833f594986d','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','loadOrRequest','1','0',0,0,0,1,0,0,0,0,0,0,0,0
'testproject','cb946df1eb3ecec52311073f8a358a991356d793','java','app/src/main/java/com/github/mobile/core/repo/RepositoryEventMatcher.java','False','0','True','getRepository','9','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','67b803563eb0362ed52a1aae7def53ead79b94b7','java','integration-tests/src/main/java/com/github/mobile/tests/tests/user/LoginActivityTest.java','True','0','True','testHasAuthenticator','3','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a9f696024d3e8ba98838fea2b30731da8d66a3db','java','app/src/main/java/com/github/mobile/accounts/AccountUtils.java','False','0','True','hasAuthenticator','16','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','33dffb6ca9a5963c248f9ac87a1d91c2dc37d296','java','app/src/main/java/com/github/mobile/ThrowableLoader.java','False','0','True','getAccountFailureData','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','33dffb6ca9a5963c248f9ac87a1d91c2dc37d296','java','app/src/main/java/com/github/mobile/accounts/AccountUtils.java','False','0','True','run','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','33dffb6ca9a5963c248f9ac87a1d91c2dc37d296','java','app/src/main/java/com/github/mobile/accounts/AccountUtils.java','False','0','True','showConflictMessage','21','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','33dffb6ca9a5963c248f9ac87a1d91c2dc37d296','java','app/src/main/java/com/github/mobile/accounts/AuthenticatedUserLoader.java','False','0','True','loadInBackground','11','1',0,0,0,2,0,0,0,4,0,0,0,0
'testproject','33dffb6ca9a5963c248f9ac87a1d91c2dc37d296','java','app/src/main/java/com/github/mobile/accounts/AuthenticatedUserTask.java','False','0','True','call','4','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','ec38793ee28ac7438ef3f936c3c547dabf4fc36a','java','app/src/main/java/com/github/mobile/ui/user/UriLauncherActivity.java','False','0','True','showParseError','2','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','fbe003473f149d08ddd72a5154c539450f5bcc73','java','app/src/main/java/com/github/mobile/accounts/AccountUtils.java','False','0','True','getLogin','2','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','fbe003473f149d08ddd72a5154c539450f5bcc73','java','app/src/main/java/com/github/mobile/accounts/AccountUtils.java','False','0','True','getAccount','1','0',0,0,0,1,0,0,0,0,0,0,0,0
'testproject','5c0b0320700a5c1ade22bcd68236c41b044d47db','java','app/src/main/java/com/github/mobile/accounts/AccountAuthenticator.java','False','0','True','getAuthTokenLabel','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','5c0b0320700a5c1ade22bcd68236c41b044d47db','java','app/src/main/java/com/github/mobile/accounts/LoginActivity.java','False','0','True','finishLogin','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','6685e4da0de4342236a13acc38993ba12154d97c','java','app/src/main/java/com/github/mobile/ui/gist/GistFilesViewActivity.java','False','0','True','onCreate','24','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','6685e4da0de4342236a13acc38993ba12154d97c','java','app/src/main/java/com/github/mobile/ui/gist/GistFilesViewActivity.java','False','0','True','configurePager','9','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','6685e4da0de4342236a13acc38993ba12154d97c','java','app/src/main/java/com/github/mobile/ui/gist/GistFilesViewActivity.java','False','0','True','onOptionsItemSelected','4','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','ef7b10ab679189a6a31f70622726cfbb184c12a4','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','loadOrRequest','1','0',0,0,0,1,0,0,0,0,0,0,0,0
'testproject','ef7b10ab679189a6a31f70622726cfbb184c12a4','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','requestAndStore','3','2',0,0,0,3,2,0,0,0,0,0,0,0
'testproject','0c168a74b4bad2f75a11b485df4f9723452d7c6a','java','app/src/main/java/com/github/mobile/persistence/DatabaseCache.java','False','0','True','loadOrRequest','1','0',0,0,0,1,0,0,0,0,0,0,0,0
'testproject','2415307ad7af872aa6a0d4c4f65fa9b8388bd018','java','app/src/main/java/com/github/mobile/accounts/LoginActivity.java','False','0','True','loginEnabled','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','9b57e85d60d37acac16f62c24145bb105d12ae70','java','app/src/main/java/com/github/mobile/accounts/LoginActivity.java','False','0','True','startActivity','5','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','95f4eef90a8783960dea9073421a365982d13c22','java','app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java','False','0','True','formatPush','2','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4498a657a6314222788aa3365b28054ef7bfb1dc','java','app/src/main/java/com/github/mobile/accounts/LoginActivity.java','False','0','True','handleLogin','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4498a657a6314222788aa3365b28054ef7bfb1dc','java','app/src/main/java/com/github/mobile/ui/LightProgressDialog.java','False','0','True','create','11','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','fa509eed11d42c80e0dbfeeebb7b7e96383d4af4','java','app/src/main/java/com/github/mobile/ui/LightProgressDialog.java','False','0','True','create','3','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','75d2012d959f5c0e49745bb96905f67512df1fee','java','app/src/main/java/com/github/mobile/util/HtmlUtils.java','False','0','True','TagHandler','2','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','cea4d02c77ac7c852b7c2f5b4e9d2a6bac6616fb','java','app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java','False','0','True','formatPush','41','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','b78787728a120a6a49b974729bbbe44833475b59','java','app/src/main/java/com/github/mobile/core/repo/RepositoryUtils.java','False','0','True','isComplete','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','452d604423f43223267851eaba2431b3c2ba186b','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryViewActivity.java','False','0','True','onCreate','6','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8933df10f54dc5063ef9c945bfb1a94274d19469','java','app/src/main/java/com/github/mobile/ui/ItemListFragment.java','False','0','True','onLoadFinished','0','2',0,0,0,0,0,2,0,0,0,0,0,0
'testproject','dfd252bc5c268fe4d13c06048e70b33b5c2126c5','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryListFragment.java','False','0','True','updateHeaders','8','7',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','dfd252bc5c268fe4d13c06048e70b33b5c2126c5','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryListFragment.java','False','0','True','loadData','8','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','dd029eb8f259680b9d4dc80afe6c39226912bc64','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryListFragment.java','False','0','True','loadData','6','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','492b8ba86da6bd9b853700d8c8d646a0c26dc7eb','java','app/src/main/java/com/github/mobile/ui/issue/IssuesViewActivity.java','False','0','True','onCreate','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','492b8ba86da6bd9b853700d8c8d646a0c26dc7eb','java','app/src/main/java/com/github/mobile/ui/issue/IssuesViewActivity.java','False','0','True','onPageSelected','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','9144dd70965cea2bca92d640fcb184ed7361b2c9','java','app/src/main/java/com/github/mobile/ui/gist/CreateGistActivity.java','False','0','True','onOptionsItemSelected','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','348bf2c8bfc9297fbaeffd6a11683fb84d2d6c1b','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','onCreate','15','8',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','7286c75f8182e6a71138c01c7ffb2d77474e1572','java','app/src/main/java/com/github/mobile/ui/issue/LabelsDialogFragment.java','False','0','True','onClick','2','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0d4e9e0e8e0e9a1f3f0b9e3da18cd710150634f1','java','app/src/main/java/com/github/mobile/ui/issue/AssigneeDialogFragment.java','False','0','True','onCreateDialog','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0d4e9e0e8e0e9a1f3f0b9e3da18cd710150634f1','java','app/src/main/java/com/github/mobile/ui/issue/AssigneeDialogFragment.java','False','0','True','onClick','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0d4e9e0e8e0e9a1f3f0b9e3da18cd710150634f1','java','app/src/main/java/com/github/mobile/ui/issue/LabelsDialogFragment.java','False','0','True','onCreateDialog','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0d4e9e0e8e0e9a1f3f0b9e3da18cd710150634f1','java','app/src/main/java/com/github/mobile/ui/issue/MilestoneDialogFragment.java','False','0','True','onCreateDialog','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0d4e9e0e8e0e9a1f3f0b9e3da18cd710150634f1','java','app/src/main/java/com/github/mobile/ui/issue/MilestoneDialogFragment.java','False','0','True','onClick','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8ab1db2fb1fcb6a7c17c2dc89df3309a46991968','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','onCreate','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8ab1db2fb1fcb6a7c17c2dc89df3309a46991968','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','updateAssignee','3','4',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','add286a4a37f52159eab797efdf7202cfc541dbc','java','app/src/main/java/com/github/mobile/accounts/AccountUtils.java','False','0','True','getAccount','7','2',1,0,0,4,2,0,0,3,0,0,0,0
'testproject','053db8a5c253f9cd1310f07a22e09e9364263d0c','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','onCreate','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','053db8a5c253f9cd1310f07a22e09e9364263d0c','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','updateMilestone','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','221cd856541c33ebf93b7a06d4f5d9b80e516b38','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','onCreate','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','221cd856541c33ebf93b7a06d4f5d9b80e516b38','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','onDialogResult','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','221cd856541c33ebf93b7a06d4f5d9b80e516b38','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','updateMilestone','17','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','221cd856541c33ebf93b7a06d4f5d9b80e516b38','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','updateAssignee','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','221cd856541c33ebf93b7a06d4f5d9b80e516b38','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','updateLabels','0','16',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','221cd856541c33ebf93b7a06d4f5d9b80e516b38','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','updateView','6','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','f389fea569e411ec1b1381f920d4115bbe71fbfd','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','createIntent','0','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','f389fea569e411ec1b1381f920d4115bbe71fbfd','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueActivity.java','False','0','True','onCreate','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','9c017cf65fc0635a3885b1ad413a774198c35a79','java','app/src/main/java/com/github/mobile/ui/user/HomePagerAdapter.java','False','0','True','clearAdapter','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','aa0b3d0e958e69fb6e6e626bdacaf4f5d777e15c','java','app/src/main/java/com/github/mobile/ui/gist/GistQueriesPagerAdapter.java','False','0','True','GistQueriesPagerAdapter','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','aa0b3d0e958e69fb6e6e626bdacaf4f5d777e15c','java','app/src/main/java/com/github/mobile/ui/gist/GistsPagerAdapter.java','False','0','True','GistsPagerAdapter','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','aa0b3d0e958e69fb6e6e626bdacaf4f5d777e15c','java','app/src/main/java/com/github/mobile/ui/repo/OrganizationLoader.java','False','0','True','OrganizationLoader','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4bea008db8ccf7aef3a9bd3166f5f9ea456f3d53','java','app/src/main/java/com/github/mobile/core/issue/IssueUtils.java','False','0','True','toIssue','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','fa65854f15d7ce3957082eb336d87006acc01e5e','java','app/src/main/java/com/github/mobile/ui/gist/GistFragment.java','False','0','True','onCreateView','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','fa65854f15d7ce3957082eb336d87006acc01e5e','java','app/src/main/java/com/github/mobile/ui/gist/GistFragment.java','False','0','True','onActivityCreated','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','fa65854f15d7ce3957082eb336d87006acc01e5e','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','onActivityCreated','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','fa65854f15d7ce3957082eb336d87006acc01e5e','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','onViewCreated','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','fa65854f15d7ce3957082eb336d87006acc01e5e','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','updateHeader','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4fc0100bf4697ec7b777f1ea6f8e4c0d7a8c819c','java','app/src/main/java/com/github/mobile/ui/gist/GistFragment.java','False','0','True','onCreateView','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4fc0100bf4697ec7b777f1ea6f8e4c0d7a8c819c','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','onCreateView','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4fc0100bf4697ec7b777f1ea6f8e4c0d7a8c819c','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','updateHeader','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4fa684f7ad42737cfaba97454fc79b56fc0e2962','java','app/src/main/java/com/github/mobile/ui/issue/FilterListAdapter.java','False','0','True','FilterListAdapter','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4fa684f7ad42737cfaba97454fc79b56fc0e2962','java','app/src/main/java/com/github/mobile/ui/issue/FiltersViewActivity.java','False','0','True','onCreate','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4fa684f7ad42737cfaba97454fc79b56fc0e2962','java','app/src/main/java/com/github/mobile/ui/issue/IssuesFragment.java','False','0','True','onViewCreated','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4fa684f7ad42737cfaba97454fc79b56fc0e2962','java','app/src/main/java/com/github/mobile/ui/issue/IssuesFragment.java','False','0','True','onListItemClick','0','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4fa684f7ad42737cfaba97454fc79b56fc0e2962','java','app/src/main/java/com/github/mobile/ui/issue/IssuesFragment.java','False','0','True','onOptionsItemSelected','2','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','181979198c9dd29f123d7b3890e63e8b6f70b3d3','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','onViewCreated','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','181979198c9dd29f123d7b3890e63e8b6f70b3d3','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','updateHeader','5','4',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','32470546603d6af8fec8adc07859ecd1d3bdfd7b','java','app/src/main/java/com/github/mobile/ui/issue/IssuesFragment.java','False','0','True','onListItemClick','0','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','32470546603d6af8fec8adc07859ecd1d3bdfd7b','java','app/src/main/java/com/github/mobile/ui/issue/IssuesFragment.java','False','0','True','onOptionsItemSelected','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','111f38b3032a83a18305ae04d9dac040e568ea28','java','integration-tests/src/main/java/com/github/mobile/tests/tests/issue/IssueStoreTest.java','True','0','True','testReuseIssue','2','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','dbc1657abb45cd77bbf2b8aa199a4dbe09dcd666','java','app/src/main/java/com/github/mobile/core/issue/IssueUtils.java','False','0','True','toIssue','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c3d0093581cb30bda782776d456fc15e6250750a','java','app/src/main/java/com/github/mobile/GitHubModule.java','False','0','True','issueStore','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c3d0093581cb30bda782776d456fc15e6250750a','java','app/src/main/java/com/github/mobile/core/issue/IssueEventMatcher.java','False','0','True','getIssue','3','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c3d0093581cb30bda782776d456fc15e6250750a','java','app/src/main/java/com/github/mobile/core/issue/IssueStore.java','False','0','True','IssueStore','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c3d0093581cb30bda782776d456fc15e6250750a','java','app/src/main/java/com/github/mobile/core/issue/IssueStore.java','False','0','True','refreshIssue','16','1',2,0,0,2,0,0,0,1,1,0,0,0,0
'testproject','c3d0093581cb30bda782776d456fc15e6250750a','java','app/src/main/java/com/github/mobile/core/issue/IssueStore.java','False','0','True','editIssue','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c3d0093581cb30bda782776d456fc15e6250750a','java','app/src/main/java/com/github/mobile/core/issue/IssueUtils.java','False','0','True','toIssue','20','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c3d0093581cb30bda782776d456fc15e6250750a','java','app/src/main/java/com/github/mobile/ui/NewsFragment.java','False','0','True','onListItemClick','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a9857583b2c07018a7cbe8a3c4077772a7e611fd','java','app/src/main/java/com/github/mobile/ui/NewsFragment.java','False','0','True','onListItemClick','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8b5b97f3bbdbea706f0b848badfd59706997aafa','java','app/src/main/java/com/github/mobile/ui/gist/GistFragment.java','False','0','True','updateHeader','2','4',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8b5b97f3bbdbea706f0b848badfd59706997aafa','java','app/src/main/java/com/github/mobile/ui/issue/SearchIssueListAdapter.java','False','0','True','update','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8b5b97f3bbdbea706f0b848badfd59706997aafa','java','app/src/main/java/com/github/mobile/ui/repo/DefaultRepositoryListAdapter.java','False','0','True','update','2','4',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8b5b97f3bbdbea706f0b848badfd59706997aafa','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryViewActivity.java','False','0','True','onCreate','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8b5b97f3bbdbea706f0b848badfd59706997aafa','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryViewActivity.java','False','0','True','configurePager','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8b5b97f3bbdbea706f0b848badfd59706997aafa','java','app/src/main/java/com/github/mobile/ui/user/UserViewActivity.java','False','0','True','onCreate','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8b5b97f3bbdbea706f0b848badfd59706997aafa','java','app/src/main/java/com/github/mobile/ui/user/UserViewActivity.java','False','0','True','configurePager','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','d54af475726a5e832721591bba9b2755de8e886f','java','app/src/main/java/com/github/mobile/ui/NewsFragment.java','False','0','True','onListItemClick','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','d54af475726a5e832721591bba9b2755de8e886f','java','app/src/main/java/com/github/mobile/ui/issue/DashboardIssueListAdapter.java','False','0','True','update','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','d54af475726a5e832721591bba9b2755de8e886f','java','app/src/main/java/com/github/mobile/ui/issue/RepositoryIssueListAdapter.java','False','0','True','update','2','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','d54af475726a5e832721591bba9b2755de8e886f','java','app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java','False','0','True','formatIssueComment','1','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/DashboardIssueListAdapter.java','False','0','True','DashboardIssueListAdapter','1','26',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/DashboardIssueListAdapter.java','False','0','True','update','7','32',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/DashboardIssueListAdapter.java','False','0','True','getNumber','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/RepositoryIssueListAdapter.java','False','0','True','RepositoryIssueListAdapter','1','34',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/RepositoryIssueListAdapter.java','False','0','True','update','6','32',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/RepositoryIssueListAdapter.java','False','0','True','getNumber','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/SearchIssueListAdapter.java','False','0','True','SearchIssueListAdapter','1','33',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/SearchIssueListAdapter.java','False','0','True','update','4','14',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','java','app/src/main/java/com/github/mobile/ui/issue/SearchIssueListAdapter.java','False','0','True','getNumber','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4f92e723a502ad7989c2f919ea28436a819aa18b','java','app/src/main/java/com/github/mobile/DefaultClient.java','False','0','True','DefaultClient','0','29',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','4f92e723a502ad7989c2f919ea28436a819aa18b','java','app/src/main/java/com/github/mobile/DefaultClient.java','False','0','True','configureRequest','0','1',0,0,0,0,0,0,0,0,0,0,0,0
